Term,Coefficient
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx1^2,0.31206394831474665
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6364292968658457
d^2u/dx0^2,-0.009607611388712673
d^2u/dx1^2,0.6364292968658457
d^2u/dx0^2,-0.009607611388712673
d^2u/dx1^2,0.49875333051050413
d^2u/dx0^2,0.6444911816149672
d^2u/dx1^2,0.49875333051050413
d^2u/dx1^2,0.6364292968658462
d^2u/dx0^2,-0.009607611388712354
d^2u/dx1^2,0.49875333051050413
d^2u/dx1^2,0.49875333051050413
d^2u/dx1^2,0.49875333051050413
d^2u/dx1^2,0.646013283638683
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.1019043452267038
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-0.08579146823377776
d^2u/dx0^2,0.5606425304632099
d^2u/dx0^2,0.4467745739522288
d^2u/dx1^2,0.4380325974288405
d^2u/dx0^2,0.44493663481404405
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx1^2,0.646013283638683
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.4994515380090603
d^2u/dx0^2,0.4994515380090603
d^2u/dx0^2,0.5783983171727979
d^2u/dx1^2,0.6505297465552577
d^2u/dx1^2,0.6453612272039699
d^2u/dx0^2,-0.01020378924546078
d^2u/dx1^2,0.4439937971247004
d^2u/dx0^2,0.445916857622104
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx0^2,-0.5966907598092432
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,0.4380325974288404
d^2u/dx0^2,0.44493663481404433
d^2u/dx1^2,0.4925771477156928
d^2u/dx1^2,0.6364292968658475
d^2u/dx0^2,-0.009607611388710986
d^2u/dx1^2,0.6364292968658462
d^2u/dx0^2,-0.009607611388712354
d^2u/dx1^2,0.6364292968658462
d^2u/dx0^2,-0.009607611388712354
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.6562955344089066
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.5133542316279448
d^2u/dx1^2,-0.08579146823377776
d^2u/dx0^2,0.5606425304632099
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,0.48930658641564106
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,-1.0
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx1^2,0.6364292968658457
d^2u/dx0^2,-0.009607611388712673
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,0.6364292968658457
d^2u/dx0^2,-0.009607611388712673
d^2u/dx1^2,0.07559112125831129
d^2u/dx1^2,0.6364292968658447
d^2u/dx0^2,-0.009607611388713473
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.44266785968437106
d^2u/dx0^2,0.44556908658383876
d^2u/dx1^2,0.6364292968658475
d^2u/dx0^2,-0.009607611388710986
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.43669349117740036
d^2u/dx0^2,0.44461601416590646
d^2u/dx1^2,0.4380325974288405
d^2u/dx0^2,0.44493663481404405
d^2u/dx1^2,0.6364292968658462
d^2u/dx0^2,-0.009607611388712354
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx1^2,0.6832105807239256
d^2u/dx1^2,-0.08579146823377365
d^2u/dx0^2,0.5606425304632136
d^2u/dx1^2,0.4380325974288405
d^2u/dx0^2,0.44493663481404405
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx0^2,0.9662566056560816
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,0.43803259742884126
d^2u/dx0^2,0.4449366348140451
d^2u/dx1^2,0.03601678697534991
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx0^2,0.45947088360722016
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,-0.02199539739891569
d^2u/dx0^2,0.48392716182260653
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154271
d^2u/dx1^2,-0.6451196800434812
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,0.5511799736374456
d^2u/dx1^2,0.43803259742884043
d^2u/dx0^2,0.4449366348140439
d^2u/dx1^2,0.2722376849783364
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,0.6364292968658447
d^2u/dx0^2,-0.009607611388713473
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,0.6364292968658447
d^2u/dx0^2,-0.009607611388713473
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.6444911816149672
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6364292968658475
d^2u/dx0^2,-0.009607611388710986
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.48396999871730756
d^2u/dx0^2,0.49945153800906034
d^2u/dx0^2,0.49959501621361047
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6364292968658462
d^2u/dx0^2,-0.009607611388712354
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.6444911816149669
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,0.42716881191666295
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6364292968658475
d^2u/dx0^2,-0.009607611388710986
d^2u/dx0^2,-1.0
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,-1.0
d^2u/dx1^2,0.5016995021801613
d^2u/dx0^2,0.0014836357829948541
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.49324609642768036
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.43803259742884043
d^2u/dx0^2,0.4449366348140439
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,0.6364292968658475
d^2u/dx0^2,-0.009607611388710986
d^2u/dx1^2,0.6364292968658447
d^2u/dx0^2,-0.009607611388713473
d^2u/dx1^2,0.32810621355110153
d^2u/dx0^2,0.33061846060906097
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx1^2,0.43863453087783966
d^2u/dx0^2,0.44425439478714135
d^2u/dx1^2,0.4030122983253042
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6460132836386827
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.4049700773803072
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.5907182119204624
d^2u/dx0^2,0.002589309815222334
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,0.6182860281136393
d^2u/dx0^2,0.002744364600767585
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.646013283638683
d^2u/dx1^2,0.6924931305707618
d^2u/dx1^2,0.6364292968658501
d^2u/dx0^2,-0.00960761138870846
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-0.9938927411435597
d^2u/dx0^2,-1.0
d^2u/dx1^2,0.4380325974288407
d^2u/dx0^2,0.4449366348140443
d^2u/dx0^2,0.1252059824838231
d^2u/dx0^2,0.6444911816149669
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,0.6460132836386827
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9917896896659556
d^2u/dx0^2,0.5003493558440166
d^2u/dx0^2,0.5560875754488327
d^2u/dx1^2,0.6364292968658447
d^2u/dx0^2,-0.009607611388713473
d^2u/dx1^2,-1.0
d^2u/dx0^2,-0.9773541924154264
d^2u/dx0^2,0.4751357275545581
d^2u/dx0^2,0.6444911816149669
d^2u/dx0^2,0.6444911816149672
d^2u/dx0^2,0.6444911816149672
d^2u/dx1^2,0.615870876988932
d^2u/dx0^2,0.0006208468973486885
d^2u/dx1^2,0.6069805080868506
d^2u/dx0^2,0.5024464089429667
