Term,Coefficient
u,0.013941131201001298
du/dx0,-0.2586645115334904
d^2u/dx0^2,-1.0
u,-2.8481810382700328
du/dx0,-1.0
u,-0.28156928886348953
du/dx0,-0.2662529216239556
d^2u/dx0^2,-1.0
u,-3.6844954926880016
du/dx0,-0.09638177991209389
u,0.009576833309287349
du/dx0,-0.09562452521769331
d^2u/dx0^2,-1.0
u,-3.408716396769304
du/dx0,-0.2587581261859745
d^2u/dx0^2,-1.0
u,-2.847896746082904
du/dx0,-0.2744548935298895
d^2u/dx0^2,-1.0
u,-2.938796483251464
du/dx0,-0.2729616706484023
d^2u/dx0^2,-1.0
u,-2.9411746878632026
du/dx0,-0.2729616706484018
d^2u/dx0^2,-1.0
u,-2.941174687863201
du/dx0,-0.25955519719191666
d^2u/dx0^2,-1.0
u,-2.987001812092356
d^2u/dx0^2,-1.0
u,-2.9598348774033028
du/dx0,-0.033307885119943786
u,-0.003921854779721124
d^2u/dx0^2,-1.0
u,-2.9598348774033028
u,-0.018370811405668486
u,0.012779928342789333
du/dx0,-0.21610145205345083
d^2u/dx0^2,-1.0
u,-3.0763459873439896
u,-0.03128129789937601
du/dx0,-0.25837451210449897
d^2u/dx0^2,-1.0
u,-2.850159046157412
du/dx0,-0.18766963083193014
d^2u/dx0^2,-1.0
u,-3.058371458150873
u,0.015755890842442957
u,0.27644835135710677
du/dx0,-1.0
u,-0.28667918498613754
du/dx0,-1.0
u,0.038762735177936575
d^2u/dx0^2,0.010434891984474087
du/dx0,-0.23126829654801415
d^2u/dx0^2,-1.0
u,-3.056409086270753
du/dx0,-0.09638177991209387
u,0.009576833309287328
du/dx0,0.08392276785126884
u,0.27861912422504914
du/dx0,-0.2747256850343356
d^2u/dx0^2,-1.0
u,-2.938370963572215
u,0.004181192142520898
du/dx0,-0.2628949833182771
d^2u/dx0^2,-1.0
u,-3.7537665422891293
u,-0.4803675386659061
u,-0.018370811405668673
du/dx0,-0.2709228362209205
d^2u/dx0^2,-1.0
u,-3.117087925639624
du/dx0,-0.21635525218279875
d^2u/dx0^2,-1.0
u,-3.07792876260355
du/dx0,-1.0
u,0.00620950564342834
d^2u/dx0^2,-0.10860096835916584
du/dx0,-0.25166283082118074
d^2u/dx0^2,-1.0
u,-3.066239264734426
du/dx0,-0.2758244942854115
d^2u/dx0^2,-1.0
u,-2.936664148155566
du/dx0,-0.11977178896038855
u,0.019372734626129307
du/dx0,-0.27582449428541145
d^2u/dx0^2,-1.0
u,-2.9366641481555673
du/dx0,-0.2516628308211805
d^2u/dx0^2,-1.0
u,-3.0662392647344254
du/dx0,-0.2516628308211806
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.010779448459132581
du/dx0,-0.017197913839528303
u,-0.030609535180155936
du/dx0,-0.27620727951710244
d^2u/dx0^2,-1.0
u,-2.9360776323661444
du/dx0,-0.24906198826268292
d^2u/dx0^2,-1.0
u,-2.9689499392066807
du/dx0,-0.27620727951710217
d^2u/dx0^2,-1.0
u,-2.9360776323661466
u,0.01538071905094193
du/dx0,-0.2768315533974672
d^2u/dx0^2,-1.0
u,-2.935131124357074
du/dx0,-0.2595023221271504
d^2u/dx0^2,-1.0
u,-2.9886879749237396
du/dx0,-0.09562452521769316
d^2u/dx0^2,-1.0
u,-3.4087163967692913
du/dx0,-0.09562452521769342
d^2u/dx0^2,-1.0
u,-3.408716396769304
du/dx0,-0.2516628308211806
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.27899890833708707
d^2u/dx0^2,-1.0
u,-2.931968444207899
du/dx0,-0.09098096944769817
u,-0.01624392130988953
du/dx0,-0.023604394016493176
u,-0.007148206561677888
du/dx0,-0.25852619682574707
d^2u/dx0^2,-1.0
u,-2.8489505984750285
du/dx0,-1.0
u,-0.022531383635816436
du/dx0,-0.24457967435691644
d^2u/dx0^2,-1.0
u,-2.840074096264839
d^2u/dx0^2,-1.0
u,-2.958623721628743
du/dx0,-0.2768489608959975
d^2u/dx0^2,-1.0
u,-2.9351049215403786
du/dx0,-0.017646479282295534
du/dx0,-0.2744654958018517
d^2u/dx0^2,-1.0
u,-2.9387797883378384
du/dx0,-0.2744654958018511
d^2u/dx0^2,-1.0
u,-2.93877978833784
u,-0.03155028257729796
d^2u/dx0^2,0.010613485980692927
du/dx0,-0.23803688984649118
d^2u/dx0^2,-1.0
u,-3.5937333403550613
du/dx0,-1.0
u,0.00620950564342834
du/dx0,-0.01719791383952831
u,-0.030609535180155703
du/dx0,-0.25166283082118074
d^2u/dx0^2,-1.0
u,-3.0662392647344268
du/dx0,-0.25442737451528846
d^2u/dx0^2,-1.0
u,-2.8385361239459255
du/dx0,-0.023622367543393495
u,-0.01649727124628497
du/dx0,-0.27281841815292246
d^2u/dx0^2,-1.0
u,-2.9414055597811544
du/dx0,-0.023622367543394106
u,-0.01649727124628493
du/dx0,-0.2739459704017041
d^2u/dx0^2,-1.0
u,-2.9396011007155067
du/dx0,-0.25931420794335197
d^2u/dx0^2,-1.0
u,-2.992695231537306
d^2u/dx0^2,0.012143119647370785
du/dx0,-0.2482729721060485
d^2u/dx0^2,-1.0
u,-2.972614267888523
d^2u/dx0^2,0.010613485980694027
du/dx0,-1.0
u,-0.016171767411662447
du/dx0,-0.2516628308211805
d^2u/dx0^2,-1.0
u,-3.0662392647344254
du/dx0,-0.25933672361840704
d^2u/dx0^2,-1.0
u,-2.992295466261171
d^2u/dx0^2,-1.0
u,-3.4156011415151215
u,0.013372489850744657
du/dx0,-0.27806755880883977
d^2u/dx0^2,-1.0
u,-2.9333000832297498
du/dx0,-0.24687449868025915
d^2u/dx0^2,-1.0
u,-2.970631510917438
du/dx0,-0.09562452521769331
d^2u/dx0^2,-1.0
u,-3.408716396769304
u,-0.028230529235272497
du/dx0,-0.27385076317120294
d^2u/dx0^2,-1.0
u,-2.939752318597049
du/dx0,-0.026610664168913074
u,-0.02891078801858823
d^2u/dx0^2,-1.0
u,-3.4156011415151197
du/dx0,-1.0
u,-0.2772320071617504
du/dx0,-0.034026027668121184
u,-0.005144593938670861
u,0.016390780876552206
du/dx0,-0.018322353674896912
du/dx0,-0.2595969694155708
d^2u/dx0^2,-1.0
u,-2.984922047732556
du/dx0,-0.2776673373220791
d^2u/dx0^2,-1.0
u,-2.933885985255441
du/dx0,-0.2487272338600872
d^2u/dx0^2,-1.0
u,-2.971522425353587
du/dx0,-0.09638177991209387
u,0.009576833309287361
du/dx0,-0.017197913839528324
u,-0.030609535180155936
du/dx0,-0.2516628308211802
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-1.0
u,0.036548230807215754
u,0.3318430302641084
du/dx0,-1.0
du/dx0,0.08290289175400023
u,0.31897137968033895
du/dx0,-0.2516628308211802
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.2516628308211802
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.2380368898464912
d^2u/dx0^2,-1.0
u,-3.5937333403550613
du/dx0,-0.27588618769588635
d^2u/dx0^2,-1.0
u,-2.936569320962472
du/dx0,-0.12428597201736151
u,0.023806398402043644
du/dx0,-0.2729969108450919
d^2u/dx0^2,-1.0
u,-2.9411179646163808
du/dx0,-0.09638177991209389
u,0.009576833309287349
d^2u/dx0^2,0.010613485980692927
du/dx0,-0.09638177991209387
u,0.009576833309287361
du/dx0,-0.27299691084509187
d^2u/dx0^2,-1.0
u,-2.9411179646163816
u,0.016100960018671506
du/dx0,-0.27435213290641147
d^2u/dx0^2,-1.0
u,-2.9389584400779967
d^2u/dx0^2,0.016982998688750552
u,0.02068939525265179
du/dx0,-0.017197913839528477
u,-0.03060953518015599
u,0.01610096001867149
du/dx0,-0.017197913839528338
u,-0.030609535180155936
du/dx0,-0.12143430427732438
u,0.020938423445667084
du/dx0,-0.017197913839528456
u,-0.030609535180155734
u,-0.031359151063224754
du/dx0,-0.24291553239123856
d^2u/dx0^2,-1.0
u,-3.558130733913758
du/dx0,-0.11351727469391584
u,0.004409810478173984
du/dx0,-0.09638177991209387
u,0.009576833309287328
du/dx0,-0.25687830032995124
d^2u/dx0^2,-1.0
u,-3.0892864029573515
du/dx0,-0.21610155584430915
d^2u/dx0^2,-1.0
u,-3.076348009336747
du/dx0,0.12506852453972095
u,-0.216491778243098
d^2u/dx0^2,0.016982998688750955
u,0.020689395252653262
du/dx0,-0.2516628308211802
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.2516628308211806
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.02384128468825733
u,-0.013032427085310222
du/dx0,-0.2743190804916911
d^2u/dx0^2,-1.0
u,-2.9390105880301367
d^2u/dx0^2,-1.0
u,-2.9589153884972186
du/dx0,-0.023622367543393374
u,-0.016497271246284938
du/dx0,-0.27515971232701225
d^2u/dx0^2,-1.0
u,-2.9376928639840796
du/dx0,-0.25959682396467304
d^2u/dx0^2,-1.0
u,-2.9849327751981134
du/dx0,-0.09638177991209389
u,0.009576833309287349
du/dx0,-0.12405923575744514
u,0.023564990999388653
du/dx0,-0.017197913839528324
u,-0.030609535180155936
du/dx0,-0.27403328985116326
d^2u/dx0^2,-1.0
u,-2.939462601140845
du/dx0,-0.017197913839528324
u,-0.030609535180155936
u,0.017344307907241015
d^2u/dx0^2,-1.0
u,-4.998752444863294
du/dx0,-0.01719791383952831
u,-0.030609535180155925
du/dx0,-0.2730052948096048
d^2u/dx0^2,-1.0
u,-2.941104473796417
d^2u/dx0^2,-1.0
u,-3.393339470439288
u,0.26395543553847134
u,-0.030945345872588313
du/dx0,-0.2516628308211805
d^2u/dx0^2,-1.0
u,-3.0662392647344254
du/dx0,-1.0
du/dx0,-0.2754225918318829
d^2u/dx0^2,-1.0
u,-2.9372845958240243
d^2u/dx0^2,0.007579890320070962
du/dx0,-0.25040326826352105
d^2u/dx0^2,-1.0
u,-2.9264396384897986
du/dx0,-0.2516628308211805
d^2u/dx0^2,-1.0
u,-3.0662392647344254
du/dx0,-0.2516628308211805
d^2u/dx0^2,-1.0
u,-3.0662392647344254
du/dx0,-0.2516628308211806
d^2u/dx0^2,-1.0
u,-3.0662392647344245
u,0.12596143746935215
du/dx0,-0.2516628308211806
d^2u/dx0^2,-1.0
u,-3.0662392647344245
du/dx0,-0.24291553239123959
d^2u/dx0^2,-1.0
u,-3.558130733913757
du/dx0,-0.017197913839528182
u,-0.030609535180155953
u,0.01567177749704758
du/dx0,-0.25919714940778166
d^2u/dx0^2,-1.0
u,-2.9945837046664026
du/dx0,-0.27788681039348806
d^2u/dx0^2,-1.0
u,-2.9335637813249953
d^2u/dx0^2,0.05656982792641369
du/dx0,-1.0
u,0.01653375911240788
du/dx0,-0.2705521263670775
d^2u/dx0^2,-1.0
u,-3.116864564174225
du/dx0,0.13337126899903667
u,-0.20965318352833615
du/dx0,-0.01719791383952851
