Term,Coefficient
du/dx0,-1.0
u,-0.48548714684013716
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
u,-0.48714164506167484
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180771
u,-0.38741290178501003
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180771
u,-0.38741290178501003
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,0.07910066060040334
u,-0.010763300144210765
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180766
u,-0.3874129017850105
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180766
u,-0.3874129017850105
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
u,-0.48118407783663525
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180783
u,-0.3874129017850104
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180766
u,-0.3874129017850105
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180766
u,-0.3874129017850105
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180783
u,-0.3874129017850104
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180783
u,-0.3874129017850104
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
u,-0.486873377866384
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
u,-0.47890525371067777
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180783
u,-0.3874129017850104
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
u,-0.5330134542420385
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850106
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180786
u,-0.3874129017850101
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642227
u,-0.3866619594207072
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
u,-0.4848772112842774
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180769
u,-0.3874129017850098
du/dx0,-1.0
d^2u/dx0^2,-0.9353923466642232
u,-0.3866619594207076
du/dx0,-1.0
d^2u/dx0^2,-0.9340657352180766
u,-0.3874129017850105
