Term,Coefficient
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
d^2u/dx0^2,-1.0
u,-2.663799403380699
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.20294000979104265
u,0.04282318493714336
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
u,0.11430827181395485
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
d^2u/dx0^2,-1.0
u,-2.6750862372352366
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
d^2u/dx0^2,-1.0
u,-2.665898273883759
du/dx0,-0.23490012978549948
