Term,Coefficient
du/dx0,-0.09712440517557958
du/dx0,-0.26264556020026397
d^2u/dx0^2,-1.0
u,-3.702864778665385
du/dx0,-0.23557117147554257
d^2u/dx0^2,-1.0
u,-3.569046448295673
du/dx0,-0.2626455602002637
d^2u/dx0^2,-1.0
u,-3.702864778665385
du/dx0,-0.27785890789715506
d^2u/dx0^2,-1.0
u,-2.9354198820374884
du/dx0,-0.2546889324854511
d^2u/dx0^2,-1.0
u,-2.8597826879643478
du/dx0,-0.09197172691904826
d^2u/dx0^2,-1.0
u,-3.388701823507512
u,-0.24686835368330629
du/dx0,-0.278753374579703
d^2u/dx0^2,-1.0
u,-2.934366965846298
u,0.022295578460941823
du/dx0,-0.25579133864122383
d^2u/dx0^2,-1.0
u,-2.8588603914213877
du/dx0,-0.024601750428366438
u,-0.02041484897563042
d^2u/dx0^2,0.01168526696551646
du/dx0,-0.11723254508815377
d^2u/dx0^2,-1.0
u,-3.5950205768657155
du/dx0,-0.2131113829814267
d^2u/dx0^2,-1.0
u,-3.0813917971339104
u,0.6478325346860458
du/dx0,-0.2576514926323754
d^2u/dx0^2,-1.0
u,-2.988979085412898
du/dx0,-0.27259667895770007
d^2u/dx0^2,-1.0
u,-2.9429942877066098
du/dx0,-1.0
du/dx0,-0.24792778823480807
d^2u/dx0^2,-1.0
u,-3.0726139526181453
du/dx0,-0.115212480015572
u,0.007348910022390015
du/dx0,4.1019107991259585
du/dx0,-0.27365636552749156
d^2u/dx0^2,-1.0
u,-2.9413700854539186
du/dx0,-0.25537440855652804
d^2u/dx0^2,-1.0
u,-2.853587560225398
du/dx0,-0.2736563655274914
d^2u/dx0^2,-1.0
u,-2.941370085453916
du/dx0,-0.27001830510875613
d^2u/dx0^2,-1.0
u,-2.947065157730048
du/dx0,-0.24792778823480896
d^2u/dx0^2,-1.0
u,-3.072613952618144
du/dx0,-0.24792778823480896
d^2u/dx0^2,-1.0
u,-3.072613952618144
du/dx0,-0.24792778823480896
d^2u/dx0^2,-1.0
u,-3.072613952618144
du/dx0,-0.23557117147554263
d^2u/dx0^2,-1.0
u,-3.569046448295673
du/dx0,-0.24792778823480818
d^2u/dx0^2,-1.0
u,-3.072613952618145
du/dx0,-1.0
u,0.007325008613608034
du/dx0,-0.13008948059703748
d^2u/dx0^2,0.01016113996978484
du/dx0,-1.0
u,0.007325008613608175
du/dx0,-0.09712440517557971
du/dx0,-0.27300790801707536
d^2u/dx0^2,-1.0
u,-2.94236015948928
du/dx0,-0.2702811015189618
d^2u/dx0^2,-1.0
u,-2.946643344427564
u,-0.039032684472288144
du/dx0,-0.27654764644569224
d^2u/dx0^2,-1.0
u,-3.0567135710121764
du/dx0,-0.2550188397664187
d^2u/dx0^2,-1.0
u,-2.856047643471879
du/dx0,-0.24792778823480818
d^2u/dx0^2,-1.0
u,-3.072613952618145
d^2u/dx0^2,-1.0
u,-3.375013664019122
du/dx0,-0.24792778823480816
d^2u/dx0^2,-1.0
u,-3.0726139526181457
du/dx0,-0.23557117147554252
d^2u/dx0^2,-1.0
u,-3.5690464482956674
du/dx0,-0.2714669965362736
d^2u/dx0^2,-1.0
u,-2.9447587917423066
du/dx0,-0.09712440517557958
du/dx0,-0.0182072890073002
u,-0.03466963113599331
du/dx0,-0.09712440517557959
du/dx0,-0.27350443362881083
d^2u/dx0^2,-1.0
u,-2.9416009170934467
du/dx0,-0.27350443362880966
d^2u/dx0^2,-1.0
u,-2.9416009170934454
du/dx0,-0.257582886203208
d^2u/dx0^2,-1.0
u,-2.992053255233736
du/dx0,-0.2575828862032082
d^2u/dx0^2,-1.0
u,-2.9920532552337384
du/dx0,-0.27400256039001264
d^2u/dx0^2,-1.0
u,-2.9408468823417153
d^2u/dx0^2,-0.344943574013371
u,-0.6930776566881823
du/dx0,-1.0
u,0.0073250086136080516
d^2u/dx0^2,-1.0
u,-2.966797105305337
u,-0.036665425967138336
u,-0.13574913095768126
du/dx0,-0.2760395320439961
d^2u/dx0^2,-1.0
u,-2.937864321226226
du/dx0,-0.2760395320439958
