Term,Coefficient
u * du/dx1 or du/dx1 * u,0.27565646841902897
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,0.0006535732573084101
d^3u/dx1^3,0.0003357719963085524
u * du/dx1 or du/dx1 * u,1.127239109252827
du/dx0,-4.0466798838212785
du/dx0,-1.0
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,-0.07536297842385704
du/dx0,0.4242408004221827
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,-0.23929953961616682
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.24188573451105685
u * du/dx1 or du/dx1 * u,-0.23929953961616657
u * du/dx1 or du/dx1 * u,0.28141618419414705
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.2450034972392218
du/dx0,0.8615658538535954
u * du/dx1 or du/dx1 * u,1.1272259222309347
du/dx0,-4.046880779783326
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,1.1272391092528382
du/dx0,-4.046679883821236
u * du/dx1 or du/dx1 * u,-0.24188573451105685
u * du/dx1 or du/dx1 * u,1.1273929967887557
du/dx0,-4.04316110913636
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,1.1273929967887588
du/dx0,-4.043161109136346
u * du/dx1 or du/dx1 * u,0.013342117449802193
du/dx0,-1.0
du/dx0,0.00010838117156253885
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.23929953961616657
u * du/dx1 or du/dx1 * u,1.127284384493545
du/dx0,-4.045895068466678
u * du/dx1 or du/dx1 * u,-0.23929953961616657
u * du/dx1 or du/dx1 * u,-0.012090805228085982
u * du/dx1 or du/dx1 * u,-0.012193884027636184
du/dx0,0.004983639725691526
u * du/dx1 or du/dx1 * u,-0.24188573451105685
u * du/dx1 or du/dx1 * u,-0.23929953961616657
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.23880155631332517
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.24500349723921414
du/dx0,0.861565853853597
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,-0.23929953961616657
du/dx0,0.0002127027845867988
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.24487855699138866
du/dx0,0.8617041009369906
u * du/dx1 or du/dx1 * u,-0.23929953961616682
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,1.1272259222309005
du/dx0,-4.046880779783337
u * du/dx1 or du/dx1 * u,-0.24188573451105685
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.01205170051371757
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.24507812790989908
du/dx0,0.861570237646262
u * du/dx1 or du/dx1 * u,1.1272391092528309
du/dx0,-4.046679883821262
u * du/dx1 or du/dx1 * u,-0.2448894718153303
du/dx0,0.8615176110178624
du/dx0,0.0020635521480790934
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.23929953961616682
u * du/dx1 or du/dx1 * u,-0.23929953961616682
du/dx0,-1.0
du/dx0,-1.0
du/dx0,-1.0
