Term,Coefficient
du/dx0,0.342034491895605
u * du/dx1 or du/dx1 * u,-0.03057383338244006
du/dx0,0.8196664985454852
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-10.007939053519614
d^3u/dx1^3,-0.0028122354203791618
u * du/dx1 or du/dx1 * u,-0.030602322038391586
du/dx0,0.8196883840405563
du/dx0,-0.0020191827690054583
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.031180085326962873
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,-0.0015467094382104975
du/dx0,-1.0
du/dx0,-1.0
du/dx0,0.0004915510224991048
du/dx0,-0.0009105557823509776
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.031258885171842186
du/dx0,-1.0
du/dx0,-0.0009523477517872046
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,-0.030616072505495858
du/dx0,0.8197126063389109
du/dx0,-30.765091581794238
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-10.007939053519614
d^3u/dx1^3,-0.0028122354203791618
u * du/dx1 or du/dx1 * u,0.03541359728213473
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0015602496085075188
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0014089061446135346
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0014089061446135346
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.030972908193358798
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0014089061446137504
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.03057383338243979
du/dx0,0.8196664985454822
du/dx0,-1.0
du/dx0,0.6631924985582067
u * du/dx1 or du/dx1 * u,-0.006093342658891943
du/dx0,0.46849609668550896
du/dx0,-0.0030401368010499297
u * du/dx1 or du/dx1 * u,-0.030567984603511664
du/dx0,0.8196656518876455
u * du/dx1 or du/dx1 * u,-0.0017841151874838054
du/dx0,-1.0
du/dx0,0.0005384592752265876
u * du/dx1 or du/dx1 * u,-0.011605373044931191
du/dx0,-1.0
du/dx0,-0.7844067689996005
du/dx0,-1.0
du/dx0,-0.014084583217316779
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,-0.030304415236644407
du/dx0,0.8203895667385632
u * du/dx1 or du/dx1 * u,0.03549815618346133
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.03060232203839166
du/dx0,0.8196883840405574
du/dx0,-1.0
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.03289115660376016
u * du/dx1 or du/dx1 * u,-0.03126845315901524
du/dx0,-1.0
du/dx0,0.0006893435149536958
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,-0.03128352803623146
du/dx0,-1.0
du/dx0,-0.001543680277343516
u * du/dx1 or du/dx1 * u,-0.023924740663573255
du/dx0,0.7480491767517948
du/dx0,-1.0
du/dx0,-0.0007077035473495339
du/dx0,0.001404716212701446
u * du/dx1 or du/dx1 * u,-0.03125888517184212
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-3.3345687276705687
u * du/dx1 or du/dx1 * u,-0.031258885171842186
du/dx0,-0.0012153141863975256
u * du/dx1 or du/dx1 * u,-0.03128352803623146
du/dx0,-0.0008209970793257088
u * du/dx1 or du/dx1 * u,-0.0014089061446137224
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.03128352803623146
u * du/dx1 or du/dx1 * u,0.035449101704833744
du/dx0,-1.0
du/dx0,-0.0015436802773435199
du/dx0,-1.0
du/dx0,-0.0009105557823508136
du/dx0,-0.0009105557823509776
du/dx0,0.0003142804959320524
u * du/dx1 or du/dx1 * u,-0.011605373044931212
du/dx0,-1.0
du/dx0,-31.240912393794176
u * du/dx1 or du/dx1 * u,-0.03289115660376018
du/dx0,-1.0
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0001941275563200269
du/dx0,-0.0048804529861724176
u * du/dx1 or du/dx1 * u,-0.030567984603513832
du/dx0,0.8196656518876241
u * du/dx1 or du/dx1 * u,-0.031263141067296676
u * du/dx1 or du/dx1 * u,-0.0003206194010369664
du/dx0,-0.006599676884511537
u * du/dx1 or du/dx1 * u,-0.030221344103680797
du/dx0,0.8205963122605529
du/dx0,-35.57705919111178
u * du/dx1 or du/dx1 * u,-0.0014089061446137159
du/dx0,-1.0
du/dx0,0.000284190415976806
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-10.007939053519607
d^3u/dx1^3,-0.0028122354203796362
u * du/dx1 or du/dx1 * u,-0.03057383338243931
du/dx0,0.8196664985454731
du/dx0,-0.0009105557823508288
u * du/dx1 or du/dx1 * u,-0.030602322038391586
du/dx0,0.819688384040556
du/dx0,0.00016673550418767392
u * du/dx1 or du/dx1 * u,-0.001560249608507516
du/dx0,-1.0
du/dx0,-1.0
du/dx0,-0.0012153141863975006
u * du/dx1 or du/dx1 * u,-0.030573833382438815
du/dx0,0.8196664985454863
du/dx0,-1.0
