Term,Coefficient
u * du/dx1 or du/dx1 * u,-0.5815358527755463
du/dx0,-0.0018154897424612908
u * du/dx1 or du/dx1 * u,0.005378028172311013
du/dx0,0.29870355772095813
u * du/dx1 or du/dx1 * u,0.005834813180101358
u * du/dx1 or du/dx1 * u,-0.011777309852946496
du/dx0,-0.0008100556994605278
u * du/dx1 or du/dx1 * u,0.004202579313417479
u * du/dx1 or du/dx1 * u,0.006068110408224856
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.0009229555847112183
u * du/dx1 or du/dx1 * u,0.003178932184635596
u * du/dx1 or du/dx1 * u,0.004202579313417717
du/dx0,-0.0005593117452251046
du/dx0,-0.0009229555847112183
u * du/dx1 or du/dx1 * u,-0.5984475773012657
du/dx0,0.0525882901357824
d^3u/dx1^3,0.0002085387407028768
u * du/dx1 or du/dx1 * u,-0.5835409669785799
u * du/dx1 or du/dx1 * u,-0.001908684351889355
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,0.29870355772095786
du/dx0,-0.0012782149763688213
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.09987721638871278
u * du/dx1 or du/dx1 * u,-0.0026283030159383806
du/dx0,-0.0007576831241265416
du/dx0,-0.0005593117452251585
u * du/dx1 or du/dx1 * u,0.003178932184635646
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.10048439960188274
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.10044689110189345
u * du/dx1 or du/dx1 * u,-4.971923954017341
u * du/dx1 or du/dx1 * u,0.004202579313417511
du/dx0,-0.0008100556994604306
u * du/dx1 or du/dx1 * u,0.0042025793134171175
u * du/dx1 or du/dx1 * u,0.005834813180101633
u * du/dx1 or du/dx1 * u,0.005834813180102239
u * du/dx1 or du/dx1 * u,0.008924206905634518
u * du/dx1 or du/dx1 * u,0.004202579313417539
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.1274196723897178
u * du/dx1 or du/dx1 * u,-0.5872021165590107
du/dx0,0.29870355772095813
u * du/dx1 or du/dx1 * u,-0.5835409669785794
du/dx0,-0.0008367086367981716
du/dx0,-0.0005580039676572946
u * du/dx1 or du/dx1 * u,0.005014337199874789
u * du/dx1 or du/dx1 * u,0.0042025793134176335
du/dx0,-0.0008714960894914657
du/dx0,-0.0015080360092960977
u * du/dx1 or du/dx1 * u,0.004202579313417577
u * du/dx1 or du/dx1 * u,0.007085599739771357
du/dx0,0.298703557720958
u * du/dx1 or du/dx1 * u,0.004202579313417621
u * du/dx1 or du/dx1 * u,0.005378028172310988
u * du/dx1 or du/dx1 * u,0.003122183633756552
du/dx0,-0.0009229555847112177
u * du/dx1 or du/dx1 * u,0.005834813180101565
u * du/dx1 or du/dx1 * u,0.005834813180102239
u * du/dx1 or du/dx1 * u,-0.0035099595997433565
u * du/dx1 or du/dx1 * u,0.007745990374182857
d^3u/dx1^3,0.00023051094255151924
u * du/dx1 or du/dx1 * u,0.0057280383829441265
u * du/dx1 or du/dx1 * u,0.0060552136982931215
du/dx0,-0.0013619862236626426
u * du/dx1 or du/dx1 * u,-0.0035099595997432607
du/dx0,-0.0018154897424612908
u * du/dx1 or du/dx1 * u,0.005378028172311085
du/dx0,-0.0012636207004342623
du/dx0,-0.0018154897424613372
du/dx0,-0.0018154897424613372
du/dx0,-0.0016228066961375218
du/dx0,-0.0002120817213474073
u * du/dx1 or du/dx1 * u,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.12741967238971785
du/dx0,-0.0008134055046722211
u * du/dx1 or du/dx1 * u,0.005956496222826591
u * du/dx1 or du/dx1 * u,0.016797608405470617
d^3u/dx1^3,0.00023516769625929733
du/dx0,-0.0008714960894918005
u * du/dx1 or du/dx1 * u,0.00535014853343551
