Term,Coefficient
u * du/dx1 or du/dx1 * u,-0.056442764346107434
du/dx0,-1.0
d^2u/dx1^2,0.0007928173254543039
du/dx0,-0.052292277964595096
u * du/dx1 or du/dx1 * u,-0.05647659567431877
du/dx0,-1.0
d^2u/dx1^2,0.0007946684351370938
du/dx0,-0.1973425450860375
u * du/dx1 or du/dx1 * u,0.006178190672176006
d^2u/dx1^2,-0.0001802947154888255
u * du/dx1 or du/dx1 * u,0.005682618787074665
du/dx0,-0.11167449250702191
d^2u/dx1^2,-0.00022808128486878713
du/dx0,-0.1022813771701184
d^2u/dx1^2,0.00021284921741731628
du/dx0,-0.10541602922122273
du/dx0,-0.11349842345421439
du/dx0,-0.11459625363597269
u * du/dx1 or du/dx1 * u,0.0019511514217768538
u * du/dx1 or du/dx1 * u,-0.05054684637124702
du/dx0,-1.0
du/dx0,-0.24413194747481518
du/dx0,-0.08258182940953263
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,0.002702148220341747
du/dx0,-0.041152291443427115
du/dx0,-0.16582419685313596
d^2u/dx1^2,-0.0001274103924246324
du/dx0,-0.16522426333875137
d^2u/dx1^2,-0.00012214535732362643
du/dx0,-0.10228137717011809
d^2u/dx1^2,0.0002128492174172814
u * du/dx1 or du/dx1 * u,-0.0011569148326091255
du/dx0,-0.0640893650523198
d^2u/dx1^2,0.00010572261899578365
du/dx0,-0.10551776638974895
d^2u/dx1^2,0.0002047992516832958
du/dx0,-0.1054160292212191
u * du/dx1 or du/dx1 * u,-0.0011132088277768853
du/dx0,-0.07311907854427328
du/dx0,-0.06354319506021033
u * du/dx1 or du/dx1 * u,0.002364675917247868
du/dx0,-0.03567730727911933
u * du/dx1 or du/dx1 * u,0.002084149237404877
du/dx0,-0.07825809984920834
du/dx0,-0.05237733133371355
u * du/dx1 or du/dx1 * u,-0.0007631649084319014
du/dx0,-0.06550773527569516
u * du/dx1 or du/dx1 * u,0.004839054603190739
du/dx0,-0.06134962516356277
du/dx0,-0.08070672339133905
du/dx0,-1.776862450661012
u * du/dx1 or du/dx1 * u,0.004820379532477259
du/dx0,-0.0715749356224116
du/dx0,-0.06354319506019389
u * du/dx1 or du/dx1 * u,-0.05003874078694382
du/dx0,-1.0
d^2u/dx1^2,0.0005512183303769084
u * du/dx1 or du/dx1 * u,-0.04990611778701688
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-17.703994216082606
u * du/dx1 or du/dx1 * u,-0.0017975606872927044
du/dx0,-0.07541236709507218
du/dx0,-0.12339883130483228
du/dx0,-0.1652242633387517
d^2u/dx1^2,-0.00012214535732363036
du/dx0,-0.1973425450860381
du/dx0,-0.10228137717011841
d^2u/dx1^2,0.0002128492174173045
du/dx0,-0.18023033530303773
d^2u/dx1^2,-0.00015872324250857352
du/dx0,-0.1658241968531333
d^2u/dx1^2,-0.00012741039242461822
u * du/dx1 or du/dx1 * u,-0.03393514894020351
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.05644276434610753
du/dx0,-1.0
d^2u/dx1^2,0.0007928173254543036
u * du/dx1 or du/dx1 * u,-0.006649795867475183
du/dx0,-0.2251477731321948
d^2u/dx1^2,0.0004023690929613578
du/dx0,-0.053495870645533634
u * du/dx1 or du/dx1 * u,0.0027021482203417545
du/dx0,-0.04115229144342708
du/dx0,-0.1658241968531331
d^2u/dx1^2,-0.00012741039242461987
du/dx0,-0.15544256276800175
d^2u/dx1^2,-0.0001185781474257
du/dx0,-0.2709750283370585
du/dx0,-0.06847319490051314
u * du/dx1 or du/dx1 * u,0.0026884080494283097
du/dx0,-0.06042814884301807
u * du/dx1 or du/dx1 * u,-0.0027651806370990357
du/dx0,-0.13287190912213834
u * du/dx1 or du/dx1 * u,0.0027894879154539702
du/dx0,-0.03982394252431948
u * du/dx1 or du/dx1 * u,-0.05647659567431848
du/dx0,-1.0
d^2u/dx1^2,0.000794668435137101
du/dx0,-0.08070672339133865
u * du/dx1 or du/dx1 * u,0.0027021482203417354
du/dx0,-0.04115229144342709
u * du/dx1 or du/dx1 * u,-0.034105653056963954
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.00118272931576984
du/dx0,-0.056446839681370244
u * du/dx1 or du/dx1 * u,-0.0012576653709703656
du/dx0,-0.08491661074754508
du/dx0,-0.1055177663897474
d^2u/dx1^2,0.00020479925168329934
du/dx0,-0.06354319506021017
du/dx0,-0.10551776638974703
d^2u/dx1^2,0.0002047992516832975
du/dx0,-0.0825818294095324
du/dx0,-0.05373474338058101
du/dx0,-0.1140686129920195
du/dx0,-0.12720285580835106
u * du/dx1 or du/dx1 * u,-0.05647659567431859
du/dx0,-1.0
d^2u/dx1^2,0.0007946684351370909
du/dx0,-0.11401184541529466
u * du/dx1 or du/dx1 * u,-0.001659598230301259
du/dx0,-0.15505445870964396
du/dx0,-0.05546448357889303
u * du/dx1 or du/dx1 * u,-0.0016705329768249586
du/dx0,-0.09147384920790878
u * du/dx1 or du/dx1 * u,0.0027021482203417684
du/dx0,-0.04115229144342697
du/dx0,-0.05255984538655348
du/dx0,-0.10541602922122124
u * du/dx1 or du/dx1 * u,-0.0011569148326091598
du/dx0,-0.06408936505232017
d^2u/dx1^2,0.00010572261899578371
du/dx0,-0.08352762180060261
u * du/dx1 or du/dx1 * u,-0.03331948245132942
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.0011569148326095386
du/dx0,-0.06408936505232404
d^2u/dx1^2,0.00010572261899578792
u * du/dx1 or du/dx1 * u,-0.006649795867475122
