Term,Coefficient
u * du/dx1 or du/dx1 * u,-0.9544902562057005
du/dx0,-1.0
d^2u/dx1^2,0.05350694518526791
u * du/dx1 or du/dx1 * u,-0.6720702322616562
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.9997417149662268
du/dx0,-1.0
d^2u/dx1^2,0.03680352724197646
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9755716736094749
d^2u/dx1^2,0.04128383359175123
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.948119746084503
d^2u/dx1^2,0.05772237654797429
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9996985388802677
d^2u/dx1^2,0.0372203164220123
u * du/dx1 or du/dx1 * u,-1.0187215601855086
du/dx0,-1.0
d^2u/dx1^2,0.0591538788395788
u * du/dx1 or du/dx1 * u,-0.9967503175347269
du/dx0,-1.0
d^2u/dx1^2,0.036899955959784035
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9428697551316683
d^2u/dx1^2,0.060437266456319
u * du/dx1 or du/dx1 * u,-0.8585045717090355
du/dx0,-1.0
d^2u/dx1^2,0.0410613762156809
u * du/dx1 or du/dx1 * u,-0.9889074071532942
du/dx0,-1.0
d^2u/dx1^2,0.03581387320630565
u * du/dx1 or du/dx1 * u,-0.9889074071532911
du/dx0,-1.0
d^2u/dx1^2,0.035813873206305885
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9314145940459719
d^2u/dx1^2,0.06149740887402663
u * du/dx1 or du/dx1 * u,1.7011833199897206
d^2u/dx1^2,-0.11784978652464374
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-1.0068735490488698
d^2u/dx1^2,0.037202237588692656
u * du/dx1 or du/dx1 * u,-1.0173186828111958
du/dx0,-1.0
d^2u/dx1^2,0.05497986753892459
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9489561046399797
d^2u/dx1^2,0.0576811922603732
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9428697551316685
d^2u/dx1^2,0.06043726645631898
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9896947302264869
d^2u/dx1^2,0.03789479800496372
u * du/dx1 or du/dx1 * u,-0.9976322988209145
du/dx0,-1.0
d^2u/dx1^2,0.037158051735665165
u * du/dx1 or du/dx1 * u,-0.9494164179111325
du/dx0,-1.0
d^2u/dx1^2,0.05459606895740586
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9289770033241863
d^2u/dx1^2,0.06226216163830624
