Term,Coefficient
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6258807182697008
d^2u/dx1^2,0.07211727589199238
du/dx0,-1.0
d^2u/dx1^2,-0.052837819808784076
du/dx0,-0.22824068816746013
d^2u/dx1^2,-0.0025861678219766923
u * du/dx1 or du/dx1 * u,-1.0
d^2u/dx1^2,0.09671028854086444
u * du/dx1 or du/dx1 * u,-0.14375154476616064
du/dx0,-0.2096098288516394
d^2u/dx1^2,-0.0007860797204186429
du/dx0,-0.17684896196239053
d^2u/dx1^2,-0.011434575286968124
u * du/dx1 or du/dx1 * u,-0.02762139075451417
du/dx0,-0.16391723349962825
d^2u/dx1^2,-0.008399008776261045
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489427
d^2u/dx1^2,0.078580573330807
du/dx0,-0.21973584180723893
u * du/dx1 or du/dx1 * u,-0.14375154476616123
du/dx0,-0.20960982885164
d^2u/dx1^2,-0.0007860797204186065
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6023730445479857
d^2u/dx1^2,0.06785638461558476
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.8841450870531052
d^2u/dx1^2,0.052531393525920664
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.7948596745585821
u * du/dx1 or du/dx1 * u,9.345446731539498
du/dx0,4.364358839976775
d^2u/dx1^2,-1.0
u * du/dx1 or du/dx1 * u,0.3318722904962699
du/dx0,0.5604191236858034
du/dx0,-0.2336225253309229
d^2u/dx1^2,-0.01456614021884683
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6605019615962228
d^2u/dx1^2,0.06992464267290094
u * du/dx1 or du/dx1 * u,-0.11142321748315363
du/dx0,-0.23158010204356994
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6441159511045085
d^2u/dx1^2,0.06958802505555123
u * du/dx1 or du/dx1 * u,-0.5512818259959578
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6078864518776225
d^2u/dx1^2,0.06973946286929789
u * du/dx1 or du/dx1 * u,-0.8006198525911034
du/dx0,-1.0
d^2u/dx1^2,0.03417553648336877
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6287066188113912
d^2u/dx1^2,0.04281467655274942
u * du/dx1 or du/dx1 * u,0.02708842395872678
du/dx0,-0.15082177281767375
du/dx0,-0.11326232800256664
u * du/dx1 or du/dx1 * u,-0.09306405945483653
du/dx0,-0.25395174672838505
d^2u/dx1^2,0.12268277593501133
u * du/dx1 or du/dx1 * u,-0.09306405945483688
du/dx0,-0.25395174672838594
d^2u/dx1^2,0.013502134072563869
u * du/dx1 or du/dx1 * u,-0.5534436596370861
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6050537820986509
d^2u/dx1^2,0.07714727577930933
du/dx0,-1.620955292033168
d^2u/dx1^2,0.07166922709336652
du/dx0,-0.23362252533092365
d^2u/dx1^2,-0.01456614021884686
u * du/dx1 or du/dx1 * u,-0.1195561779464914
du/dx0,-0.2812115584019488
du/dx0,-0.14053450384629576
u * du/dx1 or du/dx1 * u,-0.016923229044721454
du/dx0,-0.10551776638974755
d^2u/dx1^2,0.012697553604364531
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489417
d^2u/dx1^2,0.07858057333080715
du/dx0,0.07007366551124099
d^2u/dx1^2,0.031058553085997444
du/dx0,-0.21973584180723985
du/dx0,-0.10551776638974734
d^2u/dx1^2,0.012697553604364507
u * du/dx1 or du/dx1 * u,-0.5331117192212758
du/dx0,-1.0
du/dx0,-0.10551776638974779
d^2u/dx1^2,0.01269755360436446
u * du/dx1 or du/dx1 * u,0.04104666452574315
du/dx0,-0.1879498701133968
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6154823454019318
d^2u/dx1^2,0.07544400423509626
du/dx0,-0.2132539978990044
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6605019615962227
d^2u/dx1^2,0.06992464267290094
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.7765792611584575
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.7053270412924877
d^2u/dx1^2,0.03753255454522495
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6287066188113919
d^2u/dx1^2,0.042814676552749384
du/dx0,-0.10228137717011831
d^2u/dx1^2,0.013196651479873537
du/dx0,-0.15369535735801718
d^2u/dx1^2,-0.008347081292911267
u * du/dx1 or du/dx1 * u,0.1470987673578005
u * du/dx1 or du/dx1 * u,-0.5261350475120575
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489415
d^2u/dx1^2,0.07858057333080706
du/dx0,-0.14857182418775275
d^2u/dx1^2,0.003671359762687111
du/dx0,-0.14857182418775505
d^2u/dx1^2,0.003671359762687236
u * du/dx1 or du/dx1 * u,-0.7984978845922688
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-0.5429623830432584
du/dx0,-1.0
du/dx0,-0.06225280062228024
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6452507338994767
d^2u/dx1^2,0.07707088254209277
u * du/dx1 or du/dx1 * u,-0.08758531568650484
du/dx0,-0.2005993858198489
d^2u/dx1^2,0.01749376708307795
du/dx0,-1.0
d^2u/dx1^2,-0.04658097904971236
du/dx0,-1.0
d^2u/dx1^2,-0.046580979049712076
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.673351516114471
d^2u/dx1^2,0.07684631722670392
u * du/dx1 or du/dx1 * u,-0.16952935433687896
du/dx0,-0.1945715806361104
d^2u/dx1^2,0.010889026611305955
u * du/dx1 or du/dx1 * u,-0.10956130611072239
du/dx0,-0.23068242661708754
u * du/dx1 or du/dx1 * u,-0.03958845588151747
du/dx0,-0.2606997104591967
d^2u/dx1^2,-0.010758923101945319
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.7948596745585835
du/dx0,0.07007366551124117
d^2u/dx1^2,0.03105855308599738
du/dx0,-0.21844320166611936
du/dx0,-0.1272028558083508
u * du/dx1 or du/dx1 * u,-0.5512818259959581
du/dx0,-1.0
du/dx0,-0.14053450384629557
du/dx0,-0.2197358418072388
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.7948596745585823
d^2u/dx1^2,0.12268277593501142
u * du/dx1 or du/dx1 * u,-0.5429623830432571
du/dx0,-1.0
du/dx0,-0.1132125228046035
d^2u/dx1^2,0.02331749253518804
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6684386449552318
d^2u/dx1^2,0.07830660313630258
du/dx0,-0.10228137717011847
d^2u/dx1^2,0.013196651479873532
u * du/dx1 or du/dx1 * u,0.06788848558224396
du/dx0,-0.20759876699574945
d^2u/dx1^2,-0.038136422646436255
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6098271182760611
d^2u/dx1^2,0.07183025905170275
u * du/dx1 or du/dx1 * u,-0.1827244611837074
du/dx0,-0.1881960079620184
d^2u/dx1^2,0.005353002719426345
u * du/dx1 or du/dx1 * u,-0.11836808499459027
du/dx0,-0.2829220854673021
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6624291469884677
d^2u/dx1^2,0.04122800823743441
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6050537820986513
d^2u/dx1^2,0.07714727577930931
du/dx0,-0.18965000214627056
d^2u/dx1^2,-0.013341684909644406
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489412
d^2u/dx1^2,0.07858057333080708
du/dx0,-0.23993196887615093
d^2u/dx1^2,-0.013243949238449099
du/dx0,-0.23362252533092318
d^2u/dx1^2,-0.014566140218846791
du/dx0,-0.23785726468364646
du/dx0,-0.15459235593460288
d^2u/dx1^2,0.00933612752062027
du/dx0,-0.29247629777368184
d^2u/dx1^2,-0.020718052478859657
du/dx0,-0.17977519969358785
u * du/dx1 or du/dx1 * u,-0.08931729181037272
du/dx0,-0.204955812324142
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6733620661443758
d^2u/dx1^2,0.07684656582384672
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6511076496468006
d^2u/dx1^2,0.04049203420896543
u * du/dx1 or du/dx1 * u,-0.5456904489114235
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6605019615962231
d^2u/dx1^2,0.06992464267290091
du/dx0,-0.23362252533092304
d^2u/dx1^2,-0.01456614021884686
u * du/dx1 or du/dx1 * u,0.11995528603499565
du/dx0,-0.12384114123322364
du/dx0,-0.10551776638974768
d^2u/dx1^2,0.012697553604364512
du/dx0,-0.04425346696636059
du/dx0,-0.12494318961436743
u * du/dx1 or du/dx1 * u,-0.10956130611072257
du/dx0,-0.2306824266170883
du/dx0,-0.016935939271066396
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.8058691097886727
u * du/dx1 or du/dx1 * u,-0.08931729181037158
du/dx0,-0.20495581232414156
u * du/dx1 or du/dx1 * u,-0.11836808499458999
du/dx0,-0.282922085467301
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489405
d^2u/dx1^2,0.07858057333080706
du/dx0,-0.16303476869870934
u * du/dx1 or du/dx1 * u,1.0492263534788164
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6726838685489408
d^2u/dx1^2,0.07858057333080704
du/dx0,-0.10260385499015776
du/dx0,-0.09408224783869112
du/dx0,-0.22120467470810082
du/dx0,-0.2336225253309231
d^2u/dx1^2,-0.01456614021884686
du/dx0,-0.14574287375072334
d^2u/dx1^2,0.010747631720613531
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6728410178261272
d^2u/dx1^2,0.07855633864670114
du/dx0,-0.18965000214627073
d^2u/dx1^2,-0.013341684909644417
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.6728410178261268
d^2u/dx1^2,0.07855633864670133
u * du/dx1 or du/dx1 * u,-0.09306405945483644
du/dx0,-0.25395174672838544
du/dx0,-0.21325399789900457
d^2u/dx1^2,0.12268277593501117
d^2u/dx1^2,0.12268277593501078
u * du/dx1 or du/dx1 * u,-0.9847493271640236
du/dx0,-1.0
d^2u/dx1^2,0.03158700978199203
du/dx0,-0.2336225253309235
d^2u/dx1^2,-0.01456614021884685
du/dx0,-1.0
