Term,Coefficient
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9446517431334925
d^2u/dx1^2,0.06453715862302306
u * du/dx1 or du/dx1 * u,0.1764002226861693
d^2u/dx1^2,0.007127817996646109
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9391546764692815
d^2u/dx1^2,0.0645709480255044
u * du/dx1 or du/dx1 * u,-1.0381555764439856
du/dx0,-1.0
d^2u/dx1^2,0.0644526600413127
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9503006261071343
d^2u/dx1^2,0.06233797726400389
u * du/dx1 or du/dx1 * u,-0.6744489554659447
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9503006261071345
d^2u/dx1^2,0.062337977264003974
u * du/dx1 or du/dx1 * u,0.17640022268616953
d^2u/dx1^2,0.0071278179966460554
u * du/dx1 or du/dx1 * u,-1.0405948392023776
du/dx0,-1.0
d^2u/dx1^2,0.06385288337691035
u * du/dx1 or du/dx1 * u,1.1692665902244403
du/dx0,-0.47922238331607664
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9529115072731091
d^2u/dx1^2,0.059206463011603885
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9420380835724314
d^2u/dx1^2,0.06414680978650021
u * du/dx1 or du/dx1 * u,-1.0565636060980073
du/dx0,-1.0
d^2u/dx1^2,0.0666505756407824
u * du/dx1 or du/dx1 * u,-1.056563606098007
du/dx0,-1.0
d^2u/dx1^2,0.06665057564078182
u * du/dx1 or du/dx1 * u,-1.0548745360120402
du/dx0,-1.0
d^2u/dx1^2,0.06741599439169184
u * du/dx1 or du/dx1 * u,1.4687891424653927
u * du/dx1 or du/dx1 * u,-0.6752051214165137
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9360443424383796
d^2u/dx1^2,0.05980812938064234
u * du/dx1 or du/dx1 * u,-0.8083413687208484
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9688599497928901
d^2u/dx1^2,0.053424927698449684
u * du/dx1 or du/dx1 * u,-1.0494135529558315
du/dx0,-1.0
d^2u/dx1^2,0.06702839511804325
u * du/dx1 or du/dx1 * u,-0.5935675944379808
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.944651743133493
d^2u/dx1^2,0.06453715862302307
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9417230415338804
d^2u/dx1^2,0.06436235160620211
du/dx0,0.23892708294976955
d^2u/dx1^2,0.08676665869450047
u * du/dx1 or du/dx1 * u,-1.0565636060980061
du/dx0,-1.0
d^2u/dx1^2,0.06665057564078236
u * du/dx1 or du/dx1 * u,0.6133109027248649
u * du/dx1 or du/dx1 * u,-1.0565636060980066
du/dx0,-1.0
d^2u/dx1^2,0.06665057564078168
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9329516557406045
d^2u/dx1^2,0.06541861049556856
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9522523818028712
d^2u/dx1^2,0.06436479622435588
u * du/dx1 or du/dx1 * u,13.40512774447998
du/dx0,11.052433616927136
d^2u/dx1^2,-1.0
u * du/dx1 or du/dx1 * u,0.838684313846271
du/dx0,0.8477427958677574
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9689417975053366
d^2u/dx1^2,0.05345675786580877
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9455029273473589
d^2u/dx1^2,0.06398476885241376
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9368307805316556
d^2u/dx1^2,0.06458956073891393
u * du/dx1 or du/dx1 * u,-1.0548745360120397
du/dx0,-1.0
d^2u/dx1^2,0.06741599439169185
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9361910821329281
d^2u/dx1^2,0.06370912061771312
u * du/dx1 or du/dx1 * u,-1.040594839202377
du/dx0,-1.0
d^2u/dx1^2,0.06385288337691034
u * du/dx1 or du/dx1 * u,-1.040594839202377
du/dx0,-1.0
d^2u/dx1^2,0.06385288337691034
u * du/dx1 or du/dx1 * u,0.46757367479341577
du/dx0,-0.05904955979883753
d^2u/dx1^2,-0.010552294857172547
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9406378654981231
d^2u/dx1^2,0.0627617380463999
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9503006261071341
d^2u/dx1^2,0.062337977264003766
u * du/dx1 or du/dx1 * u,-0.6866446758044529
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.932951655740605
d^2u/dx1^2,0.06541861049556873
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9636132486894127
d^2u/dx1^2,0.05378533341586931
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9455029273473569
d^2u/dx1^2,0.06398476885241385
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9608925530706192
d^2u/dx1^2,0.06036346510705427
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9385202335140049
d^2u/dx1^2,0.06435612106449219
u * du/dx1 or du/dx1 * u,-0.9179816998113265
du/dx0,-1.0
d^2u/dx1^2,0.04225608958464717
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9522523818028736
d^2u/dx1^2,0.06436479622435576
u * du/dx1 or du/dx1 * u,0.17640022268616945
d^2u/dx1^2,0.007127817996646141
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9363422677665663
d^2u/dx1^2,0.06367729399855666
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.932951655740604
d^2u/dx1^2,0.06541861049556849
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.936044342438379
d^2u/dx1^2,0.059808129380642255
u * du/dx1 or du/dx1 * u,-1.054874536012041
du/dx0,-1.0
d^2u/dx1^2,0.06741599439169192
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9526798883738973
d^2u/dx1^2,0.0637091645593782
u * du/dx1 or du/dx1 * u,-0.5966238125903516
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9363422677665661
d^2u/dx1^2,0.06367729399855673
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9191544215771046
d^2u/dx1^2,0.06590429947529147
u * du/dx1 or du/dx1 * u,-1.0234009995099256
du/dx0,-1.0
d^2u/dx1^2,0.05479791476632402
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9191544215771034
d^2u/dx1^2,0.06590429947529146
u * du/dx1 or du/dx1 * u,-1.055693616002035
du/dx0,-1.0
d^2u/dx1^2,0.06788489545504153
u * du/dx1 or du/dx1 * u,-0.917981699811325
du/dx0,-1.0
d^2u/dx1^2,0.04225608958464707
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9363422677665661
d^2u/dx1^2,0.06367729399855665
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9363422677665659
d^2u/dx1^2,0.06367729399855666
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9219040572110775
d^2u/dx1^2,0.06600220325097467
u * du/dx1 or du/dx1 * u,-1.057290174283553
du/dx0,-1.0
d^2u/dx1^2,0.0667062014878559
u * du/dx1 or du/dx1 * u,-0.596623812590351
du/dx0,-1.0
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9473103530824292
d^2u/dx1^2,0.06413071144128119
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.968941797505338
d^2u/dx1^2,0.05345675786580921
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-0.9360443424383813
d^2u/dx1^2,0.05980812938064221
u * du/dx1 or du/dx1 * u,-1.0
du/dx0,-1.0054369789821545
d^2u/dx1^2,0.05785915052899683
u * du/dx1 or du/dx1 * u,-1.0
